master_id,codice_fiscale,denominazione,regione,provincia,comune,regione_normalizzata,provincia_normalizzata,comune_normalizzato,discipline_praticate,sport_normalizzati,organisms,source_ids,source_count
reg_34294f4d3a780af3,95123580243,GRUPPO SPORTIVO ALPINI VICENZA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Veneto,VI,Vicenza,Veneto,VI,Vicenza,"Snowboard, Sci fondo, Biathlon, Sci alpino, Sci alpinismo, Telemark, Sci carving, Sci fondo estivo, Pallacanestro, Sci alpino, Nordic e Fitwalking, Cycling for All e Master, Sci alpinismo, Trail, Cicloturismo, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Corsa su strada, Ginnastica per Tutti, Atletica Leggera",atletica|basket|fitness|ginnastica|sci,CSI|UISP,106544,1
reg_91a780c2c997beb0,02020630501,ASD VOLLEY CLUB CASCINESE,Toscana,PI,Cascina,Toscana,PI,Cascina,"Pallavolo, Pallavolo",volley,CSI|UISP,10655,1
reg_27953efd5f0692f4,95124530650,SCUOLA KARATE BENINCASA ISIDORO ASSOCIAZIONE DILETTANTISTICA,Campania,SA,Salerno,Campania,SA,Salerno,Karate,arti_marziali,CSI,106588,1
reg_7055f05562fc581b,95125910133,ASSOCIAZIONE SPORTIVA DILETTANTISTICA JUDO SAMURAI FINO MORNASCO,Lombardia,CO,Fino Mornasco,Lombardia,CO,Fino Mornasco,Judo,arti_marziali,CSI,106643,1
reg_16fe8f6cd24b2eec,95126450139,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ALTO LARIO CYCLING EXTREME TEAM,Lombardia,CO,Gravedona ed Uniti,Lombardia,CO,Gravedona ed Uniti,"Ciclismo su strada, Cicloturismo",ciclismo,CSI,106661,1
reg_7a81b808701582a3,02022080465,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA ORATORIO PARROCCHIALE OASI,Toscana,LU,Viareggio,Toscana,LU,Viareggio,Pallavolo,volley,CSI,10667,1
reg_b22ba01e4bde0f4e,95127120244,A.S.D. JESUS ACCADEMIA 2,Veneto,VI,Lonigo,Veneto,VI,Lonigo,"Light Contact, Karate, Kendo",arti_marziali,CSI,106693,1
reg_27e92cce22a55407,95128330131,APPIANO A.S.D.,Lombardia,CO,Olgiate Comasco,Lombardia,CO,Olgiate Comasco,Calcio (a 7),calcio,CSI,106741,1
reg_bcc73c9dfcc7b239,02023590744,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CITTA' BIANCA VOLLEY OSTUNI,Puglia,BR,Ostuni,Puglia,BR,Ostuni,Pallavolo,volley,CSI,10680,1
reg_d214221a1c40cc82,95130130651,CLEVER STARS ASSOCIAIONE SPORTIVA DILETTANTISTICA,Campania,SA,Maiori,Campania,SA,Maiori,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, ATTIVITA' SUBACQUEE E NUOTO PINNATO Basket con le pinne (Finswimming Basket), Fitness in acqua con piccoli e grandi attrezzi anche con l’ausilio delle pinne e in immersione con autorespiratori (ARA), Fotografia subacquea, Hockey subacqueo, Immersione in apnea, Nuoto pinnato, Orientamento subacqueo, Pallanuoto con le pinne (Finswimming Ball), Pesca in apnea, Rugby subacqueo, Safari fotosub, Sport Diving, Tiro al bersaglio subacqueo, Video subacqueo, Attività ginnico-motorie acquatiche applicative alle discipline del nuoto, Nuoto, Canoa freestyle, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, Ginnastica Ritmica",basket|canottaggio|danza|fitness|ginnastica|hockey|nuoto|pallanuoto|rugby|sci,CSI,106801,1
reg_57892719543a6434,95130270242,VIRTUS VICENZA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Veneto,VI,Tezze sul Brenta,Veneto,VI,Tezze sul Brenta,"Pallacanestro, Pallacanestro",basket,CSI|FIP,106811,1
reg_e24acd3f70253cc2,02023951201,A.S.D. OSTERIA GRANDE AMATORI 88,Emilia-Romagna,BO,Castel San Pietro Terme,Emilia-Romagna,BO,Castel San Pietro Terme,"Calcio (a 11), Futsal (calcio da sala - calcio a 5), Calcio (a 7)",calcio,CSI|UISP,10682,1
reg_97b8d51cb2c02021,95130720634,ASD ZERO90NOVE,Campania,NA,Napoli,Campania,NA,Napoli,"Futsal (calcio da sala - calcio a 5), Calcio (a 7), Pallavolo",calcio|volley,CSI,106830,1
reg_053666db3da7fb65,02024251205,A.S.D. DEGLI AMICI,Emilia-Romagna,BO,Casalecchio di Reno,Emilia-Romagna,BO,Casalecchio di Reno,Futsal (calcio da sala - calcio a 5),calcio,CSI,10685,1
reg_bf76aa57b672529a,02024450740,A.S.D. MENS SANA MESAGNE,Puglia,BR,Mesagne,Puglia,BR,Mesagne,"Pallacanestro, Pallacanestro",basket,CSI|FIP,10691,1
reg_6da813e8b9d97460,95134160654,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GIFFONI FUTURA,Campania,SA,Giffoni Valle Piana,Campania,SA,Giffoni Valle Piana,Pallavolo,volley,CSI,106915,1
reg_7cf103c6ccee8f77,95135210169,ASSOCIAZIONE SPORTIVA DILETTANTISTICA RUNNERS BERGAMO,Lombardia,BG,Bergamo,Lombardia,BG,Bergamo,"Atletica Leggera, Corsa su strada, Orientamento di precisione, Sci orientamento, Corsa orientamento, Mountain Bike orientamento",atletica|ciclismo|sci,CSI,106931,1
reg_c42404177f298556,95136490166,POLISPORTIVA ORATORIO PIGNOLO,Lombardia,BG,Bergamo,Lombardia,BG,Bergamo,"Calcio (a 11), Pallavolo",calcio|volley,CSI,106957,1
reg_110f8d9235c20898,95138430632,GYMNAGAR FUTURA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Campania,NA,Napoli,Campania,NA,Napoli,"Futsal (calcio da sala - calcio a 5), Calcio (a 7), Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Pallavolo, Point Fighting, Aerokickboxing, Full Contact, K-1 Rules, Kick Light, Light Contact, Low Kick, Musical Forms, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico)",arti_marziali|calcio|fitness|ginnastica|volley,CSI,106999,1
reg_5e3f30dbba1b5401,95139540652,ASSOCIAZIONE SPORTIVA DILETTANTISTICA ARECHI RUGBY,Campania,SA,Salerno,Campania,SA,Salerno,"Rugby a 7, Rugby a 15, Tag Rugby, Touch Rugby, Beach Rugby, Rugby a 15",rugby,CSI,107022,1
reg_1a94449e46464d2c,95141290650,A.S.D. ACCADEMIA DELLA DANZA,Campania,SA,Cava de' Tirreni,Campania,SA,Cava de' Tirreni,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni",danza|fitness|ginnastica,CSI,107079,1
reg_88b92d0e8a841a60,02025630225,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BUONCONSIGLIO NUOTO,Trentino-Alto Adige/Südtirol,TN,Trento,Trentino-Alto Adige,TN,Trento,"Pallanuoto, Nuoto per salvamento, Tuffi, Nuoto, Nuoto in acque libere (Fondo), Nuoto, Atletica Leggera, ATTIVITA' SUBACQUEE E NUOTO PINNATO Basket con le pinne (Finswimming Basket), Fitness in acqua con piccoli e grandi attrezzi anche con l’ausilio delle pinne e in immersione con autorespiratori (ARA), Fotografia subacquea, Hockey subacqueo, Immersione in apnea, Nuoto pinnato, Orientamento subacqueo, Pallanuoto con le pinne (Finswimming Ball), Pesca in apnea, Rugby subacqueo, Safari fotosub, Sport Diving, Tiro al bersaglio subacqueo, Video subacqueo",atletica|basket|fitness|hockey|nuoto|pallanuoto|rugby,CSI,10708,1
reg_1a359b3d5266b1cd,95142000652,BALLETT ACCADEMY ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Campania,SA,Cava de' Tirreni,Campania,SA,Cava de' Tirreni,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, Ginnastica Artistica",danza|fitness|ginnastica,CSI,107092,1
reg_298d751cb4fd8986,95142680164,ASS.DILETT.ORATORIO BOCCALEONE BASKET,Lombardia,BG,Bergamo,Lombardia,BG,Bergamo,"Pallacanestro, Pallacanestro, Pallacanestro",basket,CSI|FIP|UISP,107105,1
reg_3886fce405ccf0e9,95144060167,U.S. NEW LINE S.C. DILETTANTISTICA,Lombardia,BG,Bolgare,Lombardia,BG,Bolgare,Calcio (a 11),calcio,CSI,107134,1
reg_3dd6b262a773011c,95145340162,A.S.D. PALAVAL BASKET 2004,Lombardia,BG,Paladina,Lombardia,BG,Paladina,"Pallacanestro, Pallacanestro",basket,CSI|FIP,107152,1
reg_92fa07c1d1ad11b4,02026820163,G.S.D. CASSINONE,Lombardia,BG,Seriate,Lombardia,BG,Seriate,Calcio (a 11),calcio,CSI,10718,1
reg_dde2e41d1a10205e,95147430656,A.S.D POLISPORTIVA TRAMONTI,Campania,SA,Tramonti,Campania,SA,Tramonti,"Nuoto, Futsal (calcio da sala - calcio a 5), Calcio (a 7)",calcio|nuoto,CSI,107201,1
reg_812231581ba7f7d6,95151920659,N.LAB GYM ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Campania,SA,Cava de' Tirreni,Campania,SA,Cava de' Tirreni,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Distensione su panca, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico)",fitness|ginnastica,CSI,107282,1
reg_4e9627baf0a6ae66,95153850169,ORATORIO ALBENZA CALCIO-ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Almenno San Bartolomeo,Lombardia,BG,Almenno San Bartolomeo,Calcio (a 11),calcio,CSI,107352,1
reg_31e98f345c016eee,95155660160,ASSOCIAZIONE SPORTIVA DILETTANTISTICA KARATE LEVATE,Lombardia,BG,Lallio,Lombardia,BG,Lallio,Karate,arti_marziali,CSI,107406,1
reg_d2fd3476f09220bf,95156480162,ATLETICO COSTA ASS. SPORTIVA DILETTANTISTICA,Lombardia,BG,Costa Valle Imagna,Lombardia,BG,Costa Valle Imagna,"Calcio (a 11), Calcio (a 7), DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., Atletica Leggera",atletica|calcio|danza,CSI,107421,1
reg_e02906da9af38ce9,95157370651,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA "" POLISPORTIVA LE PLEIADI """,Campania,SA,Salerno,Campania,SA,Salerno,"Pallanuoto, Nuoto",nuoto|pallanuoto,CSI,107435,1
reg_29cb8d68db82cc88,95158100164,A.S.D. AMICI PONTERANICA 92',Lombardia,BG,Ponteranica,Lombardia,BG,Ponteranica,Calcio (a 11),calcio,CSI,107454,1
reg_553dfd1488e98d7f,95159230168,SPORTING VALCAVALLINA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Casazza,Lombardia,BG,Casazza,"Ginnastica Artistica, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, Ginnastica Acrobatica, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, STREET DANCE Urban Dance: Hip Hop, Break Dance, Electric Boogie, Funk, Hype, Contaminazioni e stili derivati, Ginnastica Artistica, Ginnastica Aerobica",danza|fitness|ginnastica,CSEN|CSI,107505,1
reg_2268f11ef93691d1,95159520659,TEAM@ANIMATRAIL A.S.D.,Campania,SA,Cava de' Tirreni,Campania,SA,Cava de' Tirreni,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ciclismo su strada, Atletica Leggera, Atletica Leggera",atletica|ciclismo|fitness|ginnastica,CSI,107512,1
reg_037efef016358699,95166240168,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DEVIL'S TEAM ACCADEMIA ARTI DA COMBATTIMENTO,Lombardia,BG,Dalmine,Lombardia,BG,Dalmine,"Point Fighting, Shoot Boxe, Aerokickboxing, Full Contact, K-1 Rules, Kick Light, Light Contact, Low Kick, Karate",arti_marziali,CSI,107686,1
reg_edf587fc211e3184,00891430191,CENTRO SPORTIVO RICREATIVO INTERCOMUNALE LE QUERCE - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,CR,Pieve d'Olmi,Lombardia,CR,Pieve d'Olmi,"Calcio (a 11), Raffa, Tennis",calcio|tennis,CSI,1077,1
reg_d22b58976e52f862,95181580630,APD ARES,Campania,NA,Napoli,Campania,NA,Napoli,"Ginnastica Artistica, Ginnastica per Tutti, Ginnastica Artistica",ginnastica,CSI,108047,1
reg_633da96972051efd,02036520266,ALBATROS VOLLEY ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Veneto,TV,Treviso,Veneto,TV,Treviso,Pallavolo,volley,CSI,10806,1
reg_aff5f786e37ffbe4,95183730167,TAZSPORT ASD,Lombardia,BG,Alzano Lombardo,Lombardia,BG,Alzano Lombardo,Attività sportiva ginnastica finalizzata alla salute ed al fitness,fitness|ginnastica,CSI,108088,1
reg_291959681e550ae9,02037660020,ASSOCIAZIONE SPORTIVA DILETTANTISTICA M.D. VOLLEY LA VETTA,Piemonte,BI,Mongrando,Piemonte,BI,Mongrando,"Sci alpino, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Nuoto, Pallavolo, Atletica Leggera",atletica|fitness|ginnastica|nuoto|sci|volley,CSI,10812,1
reg_9a59bb2d1892ece6,02038370264,ASSOCIAZIONE SPORTIVA DILETTANTISTICA MIANE VOLLEY,Veneto,TV,Miane,Veneto,TV,Miane,Pallavolo,volley,CSI,10820,1
reg_a38512840091c53a,02040610160,ASSOC.SPORT.DILETT.CENTRO PALLAVOLO 27 U.S.S.P.,Lombardia,BG,San Pellegrino Terme,Lombardia,BG,San Pellegrino Terme,Pallavolo,volley,CSI,10842,1
reg_036bad8fdc9f220c,95198250631,ASS.SPORTIVA DILETTANTISTICA E DI PROMOZIONE SOCIALE TREESSE PRO.TE.NEO.,Campania,NA,Portici,Campania,NA,Portici,"Futsal (calcio da sala - calcio a 5), Pallacanestro",basket|calcio,CSI,108458,1
reg_a8a86545032dba6f,95198900631,POLISPORTIVA F.T. NAPOLI A.S.D,Campania,NA,Napoli,Campania,NA,Napoli,"Pallavolo, Kendo",volley,CSI,108467,1
reg_62cfb7e518ed7e8c,95200770162,ASSOCIAZIONE SPORTIVA DILETTANTISTICA UNIONE SPORTIVA OLMESE,Lombardia,BG,Olmo al Brembo,Lombardia,BG,Olmo al Brembo,Calcio (a 11),calcio,CSI,108519,1
reg_7de6a1482c26993f,95201430162,ORATORIO SAN GIUSEPPE ASD,Lombardia,BG,Dalmine,Lombardia,BG,Dalmine,"Calcio (a 11), Futsal (calcio da sala - calcio a 5), Pallavolo, Pallacanestro",basket|calcio|volley,CSI|FIP,108535,1
reg_a8dde623994b0379,95202980165,A.S.D. SPAZIO CIRCO,Lombardia,BG,Seriate,Lombardia,BG,Seriate,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Acrobatica, Ginnastica Artistica",fitness|ginnastica,CSI,108566,1
reg_f0862f47faca274c,95207280165,YOGA-KALA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Stezzano,Lombardia,BG,Stezzano,Attività sportiva ginnastica finalizzata alla salute ed al fitness,fitness|ginnastica,CSI,108647,1
reg_12d32434ebda6fde,95208100164,A.S.D. ATLETICA STEZZANO,Lombardia,BG,Stezzano,Lombardia,BG,Stezzano,"Atletica Leggera, Corsa su strada",atletica,CSI,108663,1
reg_ab283909146f56d9,95209240167,ATLETICA VILLONGO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Villongo,Lombardia,BG,Villongo,Corsa su strada,atletica,CSI,108676,1
reg_620acfeb56053607,95209370162,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GEROSA CALCIO,Lombardia,BG,Val Brembilla,Lombardia,BG,Val Brembilla,"Calcio (a 11), Corsa su strada",atletica|calcio,CSI,108677,1
reg_317aa2bcbd89c7ab,95209630631,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO BOMBER MONTEDONZELLI,Campania,NA,Napoli,Campania,NA,Napoli,"Futsal (calcio da sala - calcio a 5), Calcio (a 7)",calcio,CSI,108683,1
reg_4edf964489f802db,95211810163,A.S.D. ALZANO SPORT,Lombardia,BG,Alzano Lombardo,Lombardia,BG,Alzano Lombardo,Pallavolo,volley,CSI,108723,1
reg_ab0d4dd2f723a287,95212100168,VOLLEY PEDRENGO-ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Pedrengo,Lombardia,BG,Pedrengo,Pallavolo,volley,CSI,108727,1
reg_9dcda58918649cc0,95212700637,ASSOCIAZIONE SPORTIVA DILETTANTISTICA DYNAMIC AREA,Campania,NA,Napoli,Campania,NA,Napoli,"Futsal (calcio da sala - calcio a 5), Pallacanestro, Pallavolo",basket|calcio|volley,CSI,108743,1
reg_a53f06c0e0bb3336,95215560160,A.S.D. BASELLA,Lombardia,BG,Urgnano,Lombardia,BG,Urgnano,"Calcio (a 11), Karate",arti_marziali|calcio,CSI,108788,1
reg_dc13e3d8823db50d,95217570167,SHOTOKAN KARATE-DO VALPALA,Lombardia,BG,Paladina,Lombardia,BG,Paladina,Karate,arti_marziali,CSI,108809,1
reg_fc85d058ec4b9b63,95218080638,ASSOCIAZIONE SPORTIVA DILETTANTISTICA SPORTING VESUVIUS,Campania,NA,Ercolano,Campania,NA,Ercolano,"Tennis Tavolo, Pallavolo",tennis|tennistavolo|volley,CSI,108817,1
reg_5e64b4125562b2de,95218390169,COMBO DANCE SCHOOL - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Nembro,Lombardia,BG,Nembro,"DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni",danza,CSI,108821,1
reg_332455b9766f70f5,95219330164,PALLACANESTRO RANICA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Ranica,Lombardia,BG,Ranica,"Pallacanestro, Pallacanestro",basket,CSI|FIP,108846,1
reg_a88f025e5a8f0089,95221270168,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA ""SPRINT""",Piemonte,CN,Magliano Alfieri,Piemonte,CN,Magliano Alfieri,"Cheerleading, Ginnastica Acrobatica",ginnastica,CSI,108894,1
reg_4a46bcd7f1e1ec61,95221350630,"""ASSOCIAZIONE SPORTIVA CAMPANA A.S.C. DILETTANTISTICA""",Campania,NA,Napoli,Campania,NA,Napoli,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Pallacanestro, Ginnastica Artistica, Karate, Taekwondo, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Artistica, DANZE ACCADEMICHE Danza Moderna e Contemporanea: Modern Jazz, Lyrical Jazz, Graham, Cunningam, Limon e generi derivati., DANZE ACCADEMICHE Danza Classica: Tecniche di Balletto, Variazioni Libere, Pas de Deux, Repertorio Classico, DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, DANZE COREOGRAFICHE Danze Freestyle: Synchro Dance, Choreographic Dance, Show Dance, Disco Dance, DANZE INTERNAZIONALI Danze Standard e Danze Latine: Valzer Inglese, Tango, Valzer Viennese, Slow Foxtrot, Quick Step, Samba, Cha Cha Cha, Rumba, Paso Doble, Jive, Combinata, Show Coppie e Formazioni, DANZE NAZIONALI Liscio Unificato e Sala: Mazurka, Valzer Viennese, Polka, Valzer Lento, Tango, Foxtrot, Combinata, Show Coppie e Formazioni, Pallacanestro",arti_marziali|basket|danza|fitness|ginnastica|sci,CSEN|CSI,108899,1
reg_f657832701f0d78d,02046250227,ASSOCIAZIONE SPORTIVA DILETTANTISTICA JOYFITNESS CLUB,Trentino-Alto Adige/Südtirol,TN,Besenello,Trentino-Alto Adige,TN,Besenello,"Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico)",fitness,CSI,10890,1
reg_659ca2a192cb3a63,95225000637,A.S.D. APPIA,Campania,NA,Melito di Napoli,Campania,NA,Melito di Napoli,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Pallacanestro, Pallavolo, Pallacanestro",basket|fitness|ginnastica|volley,ASC|CSI,108959,1
reg_05052c163b7f6f76,95227620168,SAGA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Treviolo,Lombardia,BG,Treviolo,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico)",fitness|ginnastica,CSI,109015,1
reg_de25a6888beff244,02047570342,G.S. COMBI SALSO ASSOCIAZIONE SPORTIVA DILETTANTIST. CALCIO,Emilia-Romagna,PR,Salsomaggiore Terme,Emilia-Romagna,PR,Salsomaggiore Terme,"Calcio (a 11), Calcio (a 11), Futsal (calcio da sala - calcio a 5)",calcio,CSI,10902,1
reg_26b536b10fe0c7cb,02047710617,A.S.D. SPARANISE VOLLEY,Campania,CE,Sparanise,Campania,CE,Sparanise,"Pallavolo, Atletica Leggera",atletica|volley,CSI,10904,1
reg_13cc071cba515126,95230740169,GRUPPO SPORTIVO CREDARO VOLLEY,Lombardia,BG,Credaro,Lombardia,BG,Credaro,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Pallavolo",fitness|ginnastica|volley,CSI,109084,1
reg_e1d00c198370bec3,02048410340,A.S.D. SALSO VOLLEY,Emilia-Romagna,PR,Salsomaggiore Terme,Emilia-Romagna,PR,Salsomaggiore Terme,Pallavolo,volley,CSI,10910,1
reg_56c0540aab4e3f50,95232130161,ASD SCUOLA MUSICAL ORIGINAL PEOPLE,Lombardia,BG,Mozzo,Lombardia,BG,Mozzo,"DANZE INTERNAZIONALI Danze Freestyle: Danze Caraibiche (Salsa, Mambo, Merengue, Bachata, Combinata, Rueda), Danze Argentine (Tango, Vals, Milonga), Hustle, Show Coppie e Formazioni, Ginnastica Acrobatica, Ginnastica Ritmica",danza|ginnastica,CSI,109111,1
reg_55834f878e9734c6,95232480160,FOPPOLO FREESTYLE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Lombardia,BG,Bergamo,Lombardia,BG,Bergamo,Sci alpino,sci,CSI,109121,1
reg_2fc20019114ae029,95232690636,MALALA ASSOCIAZIONE SPORTIVA DILETTANTISTICA,Campania,NA,Calvizzano,Campania,NA,Calvizzano,"Ginnastica Artistica, Trampolino Elastico, Attività sportiva ginnastica finalizzata alla salute ed al fitness, Ginnastica Ritmica, Ginnastica per Tutti, Ginnastica Artistica, Ginnastica Aerobica",fitness|ginnastica,CSI,109124,1
reg_2283c372dae6770d,95233350636,"ASSOCIAZIONE SPORTIVA DILETTANTISTICA""VOLLEY FOR ALL"" FRATTAMAGGIORE",Campania,NA,Frattamaggiore,Campania,NA,Frattamaggiore,Pallavolo,volley,CSI,109133,1
reg_87228d24220b5345,95235230638,A.S.D. AQAMANAGEMENT,Campania,NA,Napoli,Campania,NA,Napoli,"Pallanuoto, Nuoto per salvamento, Nuoto, Nuoto",nuoto|pallanuoto,CSI,109157,1
reg_578bcf14c3c27bd4,95240660639,ASSOCIAZIONE SPORTIVA DILETTANTISTICA GENERAZIONE K,Campania,NA,Casandrino,Campania,NA,Casandrino,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Karate, Kendo, Atletica Leggera, Karate",arti_marziali|atletica|fitness|ginnastica,CSEN|CSI,109207,1
reg_28d64f9212d01364,02050250964,"""IN SPORT S.R.L. SOCIETA' SPORTIVA DILETTANTISTICA"" IN BREVE DENO MINATA ""IN SPORT S.R.L. S.S.D.""",Lombardia,MB,Vimercate,Lombardia,MB,Vimercate,"Nuoto, Pallanuoto, Nuoto per salvamento, Nuoto Sincronizzato, Nuoto, Nuoto in acque libere (Fondo), Cultura Fisica (Biathlon Atletico, Sviluppo Muscolare, Braccio di Ferro, Palestriadi, Power Games, attività con sovraccarichi e resistenze finalizzate al fitness e al benessere fisico), Biathle (Nuoto e Corsa continuativo da svolgersi al mare/lago), Combinata (Nuoto, Corsa), Pentathlon (Nuoto, Laser Run, Scherma, Equitazione / Disciplina ad Ostacoli), Tetrathlon (Nuoto, Laser Run, Scherma), Laser Run (Tiro e Corsa continuativo), Triathle (Nuoto, Corsa e Tiro continuativo da svolgersi al mare/lago), Triathlon (Nuoto, Laser Run)",atletica|equitazione|fitness|nuoto|pallanuoto|scherma|sci|triathlon,CSI,10929,1
reg_dafde561421cc284,95513340018,ASSOCIAZIONE POLISPORTIVA DILETTANTISTICA PIOSSASCO ALTER '82,Piemonte,TO,Piossasco,Piemonte,TO,Piossasco,"Attività sportiva ginnastica finalizzata alla salute ed al fitness, Pallacanestro, Pallacanestro",basket|fitness|ginnastica,CSI,109351,1
reg_49f635c6c7645143,95537230013,BEINASCHESE BASKET OTB ASSOC.SPORTIVA DILETTANTISTICA,Piemonte,TO,Beinasco,Piemonte,TO,Beinasco,"Pallacanestro, Ginnastica per Tutti, Pallacanestro, Pallacanestro, Pallacanestro",basket|ginnastica,ASC|CSI|UISP,109385,1
