registry_club_id,source,source_organism,source_club_id,name,normalized_name,fiscal_code,legal_type,region,province,municipality,representative_name,valid_until,registered_at,affiliation_code,sport_year_start,sport_year_end,supported_sports,detail_url
coni:116271,CONI,CSI|FIGC|UISP,116271,POLISPORTIVA OR.PA.S. ASSOCIAZIONE SPORTIVA DILETTANTISTICA,POLISPORTIVA OR PA S ASSOCIAZIONE SPORTIVA DILETTANTISTICA,97404790152,Associazione senza personalità giuridica,Lombardia,MI,Milano,"TRAVERSO, LUCA",18/05/2026,02/01/2006,02000045,09/07/2025,30/06/2026,Basket|Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116271
coni:11631,CONI,CSI|FIGC,11631,POLISPORTIVA DILETTANTISTICA CAVEZZO,POLISPORTIVA DILETTANTISTICA CAVEZZO,02114020361,Associazione senza personalità giuridica,Emilia-Romagna,MO,Cavezzo,"VELLANI, SIMONE",18/05/2026,09/12/2009,11920,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11631
coni:116438,CONI,CSI|FIGC|FIP|PGS,116438,A.S.D. DON BOSCO NUOVO SALARIO,A S D DON BOSCO NUOVO SALARIO,97434300584,Associazione senza personalità giuridica,Lazio,RM,Roma,"RIPPA, DANIELA",18/05/2026,03/03/2006,81978,01/07/2025,30/06/2026,Basket|Calcio|Futsal|Pallamano|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116438
coni:116445,CONI,FIGC,116445,A.S.D. CVN CASAL BERNOCCHI,A S D CVN CASAL BERNOCCHI,97434800583,Associazione senza personalità giuridica,Lazio,RM,Roma,"TURCO, LEONARDO",18/05/2026,28/06/2011,910939,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116445
coni:11650,CONI,CSI|FIGC,11650,A.C.O.S. TREVIGLIO CALCIO,A C O S TREVIGLIO CALCIO,02115860161,Associazione senza personalità giuridica,Lombardia,BG,Treviglio,"VIGANO', STEFANO",18/05/2026,19/01/2009,676164,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11650
coni:11655,CONI,FIGC,11655,U.S. GERARDIANA CALCIO,U S GERARDIANA CALCIO,02116110962,Associazione senza personalità giuridica,Lombardia,MB,Monza,"ZAPPINI, FABRIZIO",18/05/2026,30/10/2009,21030,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11655
coni:116594,CONI,CSI|FIGC,116594,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BAGGESE CALCIO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA BAGGESE CALCIO,97467390155,Associazione senza personalità giuridica,Lombardia,MI,Milano,"CASTELLI, FABIO",18/05/2026,18/11/2009,952909,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116594
coni:11663,CONI,FIGC,11663,A.S.D. PIOBBICO 90,A S D PIOBBICO 90,02116630415,Associazione senza personalità giuridica,Marche,PU,Piobbico,"BURANI, BENEDETTO",18/05/2026,11/01/2006,700572,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11663
coni:11665,CONI,CSI|FIGC,11665,VIRTUS CASTELFRANCO CALCIO ASS. SPORTIVA DILETTANT,VIRTUS CASTELFRANCO CALCIO ASS SPORTIVA DILETTANT,02116860368,Associazione con personalità giuridica,Emilia-Romagna,MO,Castelfranco Emilia,"DI COSMO, DIEGO",18/05/2026,13/12/2005,11080,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11665
coni:11677,CONI,AICS|ENDAS|FIGC,11677,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CA DE RISSI S.G.,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CA DE RISSI S G,02117860995,Associazione senza personalità giuridica,Liguria,GE,Genova,"GRAFFIONE, PIERO",18/05/2026,08/01/2013,935610,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11677
coni:1168,CONI,CSI|FIGC,1168,ASSOC. SPORT. DILETTANTISTICA PIERANICA 1970,ASSOC SPORT DILETTANTISTICA PIERANICA 1970,00914160197,Associazione senza personalità giuridica,Lombardia,CR,Pieranica,"ZAGANELLI, MAURIZIO",18/05/2026,15/02/2008,964262,23/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1168
coni:116836,CONI,CSI|FIGC,116836,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CESANO BOSCONE IDROSTAR,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CESANO BOSCONE IDROSTAR,97504460151,Associazione senza personalità giuridica,Lombardia,MI,Cesano Boscone,"LEPORATTI, ETTORE",18/05/2026,22/02/2009,943375,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116836
coni:116901,CONI,FIGC,116901,A.S.D.POLISPORTIVA MIRAFIORI,A S D POLISPORTIVA MIRAFIORI,97512970019,Associazione senza personalità giuridica,Piemonte,TO,Torino,"TEDDE, MATTEO",18/05/2026,29/04/2009,61511,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116901
coni:116914,CONI,FIGC,116914,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FORNARI SPORT,ASSOCIAZIONE SPORTIVA DILETTANTISTICA FORNARI SPORT,97514110150,Associazione senza personalità giuridica,Lombardia,MI,Milano,"FORNARI, GIOVANNI",18/05/2026,10/05/2010,77209,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116914
coni:11692,CONI,FIGC,11692,ASD CHIARAVALLE FUTSAL,ASD CHIARAVALLE FUTSAL,02118970421,Associazione senza personalità giuridica,Marche,AN,Chiaravalle,"BALDUCCI, MASSIMO",18/05/2026,02/01/2007,79603,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11692
coni:116923,CONI,CSI|FIGC|PGS|UISP|US_ACLI,116923,A.S.D. AUXILIUM MONTEROSA,A S D AUXILIUM MONTEROSA,97515210017,Associazione senza personalità giuridica,Piemonte,TO,Torino,"TERASCHI, GIANLUCA",18/05/2026,30/10/2006,912327,01/07/2025,30/06/2026,Basket|Calcio|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116923
coni:116977,CONI,FIGC,116977,A.S.D. SGCASALBERTONE CALCIO A 5,A S D SGCASALBERTONE CALCIO A 5,97520900586,Associazione senza personalità giuridica,Lazio,RM,Roma,"NIGRELLI, SALVATORE",18/05/2026,06/04/2010,931322,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=116977
coni:11707,CONI,FIGC,11707,A.S.D. ATLETICO MARECCHIA,A S D ATLETICO MARECCHIA,02119770416,Associazione senza personalità giuridica,Emilia-Romagna,RN,Pennabilli,"MOLARI, DAVIDE",18/05/2026,21/12/2017,919197,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11707
coni:117146,CONI,FIGC|UISP,117146,A.S.D USD SAN GIORGIO,A S D USD SAN GIORGIO,97541010019,Associazione con personalità giuridica,Piemonte,TO,Torino,"MAZZUCATO, FRANCO",18/05/2026,13/10/2015,937756,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=117146
coni:11716,CONI,CSI|FIGC,11716,A.S.DILETTANTISTICA VISPORT,A S DILETTANTISTICA VISPORT,02120220369,Associazione senza personalità giuridica,Emilia-Romagna,MO,Castelvetro di Modena,"CAPPI, VINICIO",18/05/2026,11/07/2012,964123,24/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11716
coni:11721,CONI,FIGC,11721,ASD CITTA DI ORTE C.5,ASD CITTA DI ORTE C 5,02120510561,Associazione senza personalità giuridica,Lazio,VT,Orte,"FABRIZI, DAVID",18/05/2026,03/10/2017,937891,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11721
coni:117276,CONI,FIGC,117276,A.S.D. AMBROSIANO DUGNANO,A S D AMBROSIANO DUGNANO,97559160151,Associazione senza personalità giuridica,Lombardia,MI,Paderno Dugnano,"CUPIDO, ANTONIO",18/05/2026,12/05/2011,932104,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=117276
coni:11729,CONI,FIGC,11729,ASD ORTIGARALEFRE,ASD ORTIGARALEFRE,02120950221,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Ospedaletto,"LICCIARDIELLO, LORIS",18/05/2026,22/03/2011,930035,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11729
coni:11730,CONI,CSEN|FIGC,11730,ASD GRUPPO SPORTIVO DILETTANTISTICO FLORIAGAFIR BELLARIVA,ASD GRUPPO SPORTIVO DILETTANTISTICO FLORIAGAFIR BELLARIVA,02121160481,Associazione con personalità giuridica,Toscana,FI,Firenze,"RICCI, PAOLO",18/05/2026,24/01/2008,18570,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11730
coni:117321,CONI,CSI|FIGC|UISP,117321,ASD SPORTINZONA MELINA MIELE,ASD SPORTINZONA MELINA MIELE,97564330153,Associazione senza personalità giuridica,Lombardia,MI,Milano,"CIMINO, TOMASO ALESSANDRO MARIA",18/05/2026,08/09/2010,02001901,06/07/2025,30/06/2026,Basket|Calcio|Futsal|Rugby|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=117321
coni:117359,CONI,FIGC,117359,A.S.D. ACQUACETOSA CENTRO CALCIO,A S D ACQUACETOSA CENTRO CALCIO,97567570581,Associazione senza personalità giuridica,Lazio,RM,Roma,"QUADRINI, MARCO",18/05/2026,04/11/2016,953837,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=117359
coni:11736,CONI,FIGC,11736,U.S.D. ALBERORO 1977,U S D ALBERORO 1977,02121660514,Associazione senza personalità giuridica,Toscana,AR,Monte San Savino,"VANNI, RICCARDO",18/05/2026,13/12/2012,935655,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11736
coni:11740,CONI,CSI|FIGC,11740,VIRTUS CIBENO A.S.D.,VIRTUS CIBENO A S D,02122050368,Associazione senza personalità giuridica,Emilia-Romagna,MO,Carpi,"GASPARINI, MARCO",18/05/2026,05/12/2005,11300122,12/09/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11740
coni:117423,CONI,AICS|CSEN|CSI|FIGC|FIP,117423,A.S.D. LIBERO SPORT,A S D LIBERO SPORT,97572950588,Associazione senza personalità giuridica,Lazio,RM,Roma,"DI RUZZA, ROBERTO",18/05/2026,29/10/2009,54219,03/07/2025,30/06/2026,Basket|Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=117423
coni:11755,CONI,FIGC,11755,A.S.D. VIRTUS CAPRAROLA,A S D VIRTUS CAPRAROLA,02123160562,Associazione senza personalità giuridica,Lazio,VT,Caprarola,"FARSETTI, SILVESTRO",18/05/2026,08/11/2013,938161,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11755
coni:11760,CONI,FIGC,11760,CORCHIANO-UNIONE SPORTIVA DILETTANTISTIC,CORCHIANO UNIONE SPORTIVA DILETTANTISTIC,02123740561,Associazione senza personalità giuridica,Lazio,VT,Corchiano,"BENEDETTI, GUIDO SETTIMIO",18/05/2026,03/10/2014,938546,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11760
coni:11776,CONI,FIGC,11776,A.C. ASOLA SD,A C ASOLA SD,02124670205,Associazione senza personalità giuridica,Lombardia,MN,Asola,"TOZZO, MASSIMO",18/05/2026,15/01/2007,915431,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11776
coni:11790,CONI,AICS|FIGC,11790,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO QUISTELLO - A.S.D. CALCIO QUISTELLO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA CALCIO QUISTELLO A S D CALCIO QUISTELLO,02125620209,Associazione senza personalità giuridica,Lombardia,MN,Quistello,"TIRELLI, GIAMBATTISTA",18/05/2026,18/02/2009,916213,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11790
coni:118080,CONI,FIGC|OPES,118080,A.S.D. DUEPIGRECOROMA,A S D DUEPIGRECOROMA,97642490581,Associazione senza personalità giuridica,Lazio,RM,Roma,"MARIANI, ALBERTO",18/05/2026,30/07/2014,936394,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=118080
coni:11812,CONI,FIGC,11812,A.S.D. CALCIO A 5 CORINALDO,A S D CALCIO A 5 CORINALDO,02127130421,Associazione senza personalità giuridica,Marche,AN,Corinaldo,"BUCCI, LUCA",18/05/2026,18/12/2009,700235,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11812
coni:11815,CONI,FIGC,11815,A.S. DILETTANTISTICA POLISPORTIVA CAUDIUM ROTONDI,A S DILETTANTISTICA POLISPORTIVA CAUDIUM ROTONDI,02127400642,Associazione senza personalità giuridica,Campania,AV,Rotondi,"NAPOLITANO, ANTONIO",18/05/2026,14/12/2009,911551,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11815
coni:11829,CONI,FIGC,11829,GRUPPO SPORTIVO DILETTANTISTICO RONCEGNO,GRUPPO SPORTIVO DILETTANTISTICO RONCEGNO,02128780224,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Roncegno Terme,"ROSA, MASSIMILIANO",18/05/2026,18/12/2012,930627,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11829
coni:118307,CONI,FIGC,118307,MINERVA MILANO ASD APS,MINERVA MILANO ASD APS,97663000152,Associazione senza personalità giuridica,Lombardia,MI,Milano,"LONGOBARDI, ALESSANDRO",18/05/2026,07/09/2016,937880,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=118307
coni:118321,CONI,CSI|FIGC,118321,ODI TURRO - ASSOCIAZIONE SPORTIVA DILETTANTISTICA,ODI TURRO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,97663830152,Associazione senza personalità giuridica,Lombardia,MI,Milano,"FUMAGALLI, ALBERTO",18/05/2026,16/03/2015,02001494,07/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=118321
coni:11833,CONI,FIGC,11833,ASSOCIAZIONE SPORTIVA S.S.D. MEZZOLOMBARDO,ASSOCIAZIONE SPORTIVA S S D MEZZOLOMBARDO,02129590226,Associazione senza personalità giuridica,Trentino-Alto Adige/Südtirol,TN,Mezzolombardo,"KAISERMANN, STEFANIA",18/05/2026,17/10/2016,945217,01/07/2025,30/06/2026,Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11833
coni:11840,CONI,FIGC|UISP,11840,POLISPORTIVA COLLINE MEDICEE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,POLISPORTIVA COLLINE MEDICEE ASSOCIAZIONE SPORTIVA DILETTANTISTICA,02129910978,Associazione senza personalità giuridica,Toscana,PO,Carmignano,"ATTUCCI, ANDREA",18/05/2026,21/10/2011,955072,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11840
coni:11845,CONI,FIGC,11845,SOCIETA' SPORTIVA DILETTANTISTICA GODIGESE A RESPONSABILITA' LIMI TATA,SOCIETA SPORTIVA DILETTANTISTICA GODIGESE A RESPONSABILITA LIMI TATA,02130290261,Società a Responsabilità Limitata (SRL),Veneto,TV,Castello di Godego,"SANTI, IVANO",18/05/2026,11/10/2011,933880,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11845
coni:118596,CONI,FIGC,118596,A.S.D. LA LEPRE E LA TARTARUGA,A S D LA LEPRE E LA TARTARUGA,97686350584,Associazione senza personalità giuridica,Lazio,RM,Roma,"LANZINI, DAVIDE",18/05/2026,21/11/2012,948196,01/07/2025,30/06/2026,Basket|Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=118596
coni:11868,CONI,CSI|FIGC,11868,SOCIETA' POLISPORTIVA DILETTANTISTICA PAESANA VALLE PO,SOCIETA POLISPORTIVA DILETTANTISTICA PAESANA VALLE PO,02132130044,Associazione senza personalità giuridica,Piemonte,CN,Paesana,"PISCHEDDA, FRANCESCO",18/05/2026,20/09/2007,72694,01/07/2025,30/06/2026,Calcio|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11868
coni:11871,CONI,FIGC,11871,A.S.D.CURI PESCARA,A S D CURI PESCARA,02132200680,Associazione senza personalità giuridica,Abruzzo,PE,Pescara,"MARTORELLA, ANTONIO",18/05/2026,04/10/2016,943397,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11871
coni:11878,CONI,FIGC,11878,SSDRL REAL LENO CALCIO,SSDRL REAL LENO CALCIO,02132520988,Associazione senza personalità giuridica,Lombardia,BS,Leno,"MOR, ANGIOLINO",18/05/2026,25/01/2006,952776,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11878
coni:11893,CONI,FIGC,11893,A.S.D. DIEGARO,A S D DIEGARO,02133410403,Associazione senza personalità giuridica,Emilia-Romagna,FC,Cesena,"AMADUCCI, MASSIMO",18/05/2026,12/10/2009,935551,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11893
coni:11894,CONI,FIGC,11894,ASSOCIAZIONE SPORTIVA DILETTANTISTICA F.C. PIANCAMUNO,ASSOCIAZIONE SPORTIVA DILETTANTISTICA F C PIANCAMUNO,02133540985,Associazione senza personalità giuridica,Lombardia,BS,Pian Camuno,"MAGGIONI, CRISTIAN",18/05/2026,15/01/2007,675788,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11894
coni:11895,CONI,CSEN|FIGC|UISP,11895,A.S.D. ROSCIANO CALCIO,A S D ROSCIANO CALCIO,02133720686,Associazione senza personalità giuridica,Abruzzo,PE,Rosciano,"DI PIETRANTONIO, MIRKO",18/05/2026,22/08/2016,Q030091,02/09/2025,31/08/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11895
coni:11898,CONI,CSI|FIGC,11898,ASD SPORTING GROTTAMMARE,ASD SPORTING GROTTAMMARE,02134030440,Associazione senza personalità giuridica,Marche,AP,Grottammare,"SANTORI, PASQUALINO",18/05/2026,24/10/2012,06300322,03/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11898
coni:119184,CONI,FIGC,119184,A.S.D. REAL MELEGNANO 1928,A S D REAL MELEGNANO 1928,97724880154,Associazione senza personalità giuridica,Lombardia,MI,Melegnano,"DE VIZZI, GIORGIO",18/05/2026,22/12/2015,943079,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=119184
coni:119195,CONI,FIGC,119195,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VELASCA,ASSOCIAZIONE SPORTIVA DILETTANTISTICA VELASCA,97725340158,Associazione senza personalità giuridica,Lombardia,MI,Milano,"NATLACEN, WOLFGANG PIERRE OSCA",18/05/2026,23/07/2015,949517,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=119195
coni:119201,CONI,FIGC,119201,A.S.D. NUOVA CORMANO CALCIO,A S D NUOVA CORMANO CALCIO,97725810150,Associazione senza personalità giuridica,Lombardia,MI,Cormano,"MARINCOLO, FRANCESCO",18/05/2026,04/09/2015,943522,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=119201
coni:11928,CONI,FIGC,11928,P.F. VERROCCHIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,P F VERROCCHIO ASSOCIAZIONE SPORTIVA DILETTANTISTICA,02136240682,Associazione senza personalità giuridica,Abruzzo,PE,Pescara,"DI NICOLA, RAFFAELLA",18/05/2026,08/01/2016,943847,01/07/2025,30/06/2026,Calcio|Futsal,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11928
coni:1193,CONI,FIGC,1193,A.S.D. CAMERANO CALCIO,A S D CAMERANO CALCIO,00921440426,Associazione senza personalità giuridica,Marche,AN,Camerano,"GIACOMELLI, GIUSEPPE",18/05/2026,23/02/2006,72900,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=1193
coni:119503,CONI,FIGC,119503,A.S.D. FRANCESCHINA,A S D FRANCESCHINA,97744190014,Associazione senza personalità giuridica,Piemonte,TO,Torino,"STAZZONE, CLAUDIO",18/05/2026,14/07/2011,710823,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=119503
coni:11952,CONI,FIGC,11952,FUTBALL CAVA RONCO SOCIETA' SPORTIVA DILETTANTISTICA A RESPONSABILITA' LIMITATA,FUTBALL CAVA RONCO SOCIETA SPORTIVA DILETTANTISTICA A RESPONSABILITA LIMITATA,02138230400,Associazione senza personalità giuridica,Emilia-Romagna,FC,Forlì,"ALPI, ROBERTO",18/05/2026,13/04/2006,630613,01/07/2025,30/06/2026,Calcio,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=11952
coni:119536,CONI,FIGC|UISP|US_ACLI,119536,A.S.D. SERMIG,A S D SERMIG,97746700018,Associazione senza personalità giuridica,Piemonte,TO,Torino,"TABASSO, ROSANNA",18/05/2026,23/09/2015,934602,01/07/2025,30/06/2026,Basket|Futsal|Volley,https://www.coni.it/it/registro-societa-sportive/home/registro-2-0/RegistroDettaglio.html?id_societa=119536
